Date,pred,actual
2025-05-22,15416.467360600958,16347.599609375
2025-05-23,15407.398474652051,16356.900390625
2025-05-26,15393.420063292553,16211.0
2025-05-27,15348.937616749616,16243.5
2025-05-28,15333.700884329683,16279.0
2025-05-29,15289.414367232193,16286.0
2025-05-30,15240.224292475034,16293.0
2025-06-02,15175.860383543979,16322.0
2025-06-03,15149.087736398093,16288.5
2025-06-04,15137.307338920875,16332.400390625
2025-06-05,15134.38903371177,16291.5
2025-06-06,15133.980712580356,16246.400390625
2025-06-09,15115.125396930318,16309.0
2025-06-10,15096.760199874016,16278.7998046875
2025-06-11,15078.221257171776,16247.7998046875
2025-06-12,15058.498003258303,15778.0
2025-06-13,15060.670693761813,16164.5
2025-06-16,15054.99835526061,16282.599609375
2025-06-17,15077.46841900764,15801.0
2025-06-18,15073.25213628603,16275.0
2025-06-19,15094.287460461339,15598.5
2025-06-20,15073.15577692555,16390.0
2025-06-23,15062.538028521558,16431.0
2025-06-24,15082.13417465256,16370.0
2025-06-25,15068.50317229566,16290.0
2025-06-26,15092.927418408894,16290.0
2025-06-27,15109.822834215598,16222.7998046875
2025-06-30,15110.150436341039,16229.0
2025-07-01,15136.78338294987,16230.0
2025-07-02,15134.131838120997,16236.400390625
2025-07-03,15147.959903981216,16235.0
2025-07-04,15175.156596843643,16203.7001953125
2025-07-07,15181.873840490809,16178.0
2025-07-08,15207.923260687201,16318.900390625
2025-07-09,15209.570940604228,16261.0
2025-07-10,15210.121494197168,16235.0
2025-07-11,15215.498775680448,16209.099609375
2025-07-14,15204.41100085312,16222.0
2025-07-15,15211.73784820829,16256.2001953125
2025-07-16,15186.813208181025,16252.099609375
2025-07-17,15178.465653588408,16271.2001953125
2025-07-18,15184.573018776231,16329.7001953125
2025-07-21,15185.403249746745,16321.0
2025-07-22,15177.497095083676,16329.5
2025-07-23,15179.488272520033,16245.2998046875
2025-07-24,15188.071701716719,16266.099609375
2025-07-25,15183.371678787968,16307.0
2025-07-28,15173.845291406175,16353.0
2025-07-29,15166.944838677866,16398.80078125
2025-07-30,15175.789908243616,16367.900390625
2025-07-31,15153.203714631785,16426.80078125
2025-08-01,15123.93453546686,16483.0
2025-08-04,15087.425284235216,16483.0
2025-08-05,15063.754919390987,16362.0
2025-08-06,15070.007412010324,16377.5
2025-08-07,15065.075091144732,16334.7001953125
2025-08-08,15060.63631354204,16300.0
2025-08-11,15060.728472101504,16249.0
2025-08-12,15072.277762075903,16298.0
2025-08-13,15095.54936812953,16248.2001953125
2025-08-14,15101.87562721338,16109.0
2025-08-15,15114.137270439322,16169.0
2025-08-18,15121.902903861694,16196.0
2025-08-19,15134.079946058748,16205.400390625
2025-08-20,15163.305547902259,16275.2001953125
2025-08-21,15182.107327059332,16263.599609375
2025-08-22,15172.752084788151,16339.7001953125
2025-08-25,15165.170942683097,16227.0
2025-08-26,15160.970803101935,16267.0
2025-08-27,15183.13898329012,16299.2001953125
2025-08-28,15214.028570505658,16314.0
2025-08-29,15202.697527090586,16344.2998046875
2025-09-01,15193.900636365503,16409.0
2025-09-02,15173.757655773188,16405.19921875
2025-09-03,15209.823624305138,16443.900390625
2025-09-04,15219.826169754726,16463.0
2025-09-05,15199.349451744725,16452.099609375
2025-09-08,15195.237172043537,16392.0
2025-09-09,15198.78369676585,16446.099609375
2025-09-10,15215.970472879664,16449.900390625
2025-09-11,15222.002038237884,16439.0
2025-09-12,15200.574150399634,16413.599609375
2025-09-15,15199.97091638653,16401.0
2025-09-16,15173.988042516465,16364.599609375
2025-09-17,15194.312826125617,16398.099609375
2025-09-18,15162.470665355118,16418.599609375
2025-09-19,15126.409467131656,16569.099609375
2025-09-22,15103.837173482721,16637.0
2025-09-23,15086.362740125669,16582.0
2025-09-24,15091.94239114953,16633.0
2025-09-25,15084.49148152156,16695.099609375
2025-09-26,15065.786418199887,16759.099609375
2025-09-29,15052.268022090275,16723.0
2025-09-30,15029.37548743718,16628.0
2025-10-01,15026.730072822897,16683.0
2025-10-02,15008.97561481516,16644.099609375
2025-10-03,14995.970639024581,16601.5
2025-10-06,14970.727549970317,16558.0
2025-10-07,14950.390517642378,16596.5
2025-10-08,14910.298403318451,16587.0
2025-10-09,14878.091848577984,16556.0
2025-10-10,14859.867584313492,16577.69921875
2025-10-13,14845.384669332409,16598.0
2025-10-14,14852.927693439246,16548.0
2025-10-15,14836.52759121238,16585.900390625
2025-10-16,14817.768616050125,16575.0
2025-10-17,14828.24099591446,16561.900390625
2025-10-20,14832.385034581965,16566.0
2025-10-21,14846.290301489622,16542.0
2025-10-22,14843.825089968897,16598.900390625
2025-10-23,14848.726936688447,16596.599609375
2025-10-24,14866.99159272066,16593.80078125
2025-10-27,14880.36301512918,16597.80078125
