Date,pred,actual
2025-02-17,14319.370976659406,16173.0
2025-02-18,14298.542291412497,16220.0
2025-02-19,14269.354237505193,16317.0
2025-02-20,14277.862755159162,16346.400390625
2025-02-21,14293.261941703237,16245.099609375
2025-02-24,14304.440455905578,16278.0
2025-02-25,14309.432165943235,16279.2998046875
2025-02-26,14316.141369305602,16314.0
2025-02-27,14333.584010504357,16367.400390625
2025-02-28,14413.622513264585,16553.69921875
2025-03-03,14450.137951691271,16522.0
2025-03-04,14442.231749677161,16451.19921875
2025-03-05,14512.269095939022,16379.0
2025-03-06,14497.883312956194,16268.900390625
2025-03-07,14429.720058862478,16322.099609375
2025-03-10,14456.715282201449,16292.599609375
2025-03-11,14455.736929558025,16324.0
2025-03-12,14464.591469472389,16433.900390625
2025-03-13,14451.260282138936,16305.599609375
2025-03-14,14462.00281578724,16259.2998046875
2025-03-17,14471.613670925839,16321.0
2025-03-18,14508.077452996273,16370.0
2025-03-19,14489.687913865168,16514.5
2025-03-20,14486.674713493598,16330.2998046875
2025-03-21,14560.722474026972,16428.5
2025-03-24,14603.562338374224,16519.0
2025-03-25,14604.619123252784,16575.80078125
2025-03-26,14585.496197682163,16621.0
2025-03-27,14571.477557990907,16629.0
2025-03-28,14593.981973478407,16560.900390625
2025-03-31,14551.441146296402,16575.0
2025-04-01,14529.73482805755,16652.0
2025-04-02,14515.642208984355,16731.400390625
2025-04-03,14512.311715864878,16739.0
2025-04-04,14615.771218923173,16739.80078125
2025-04-07,14722.48598514888,16738.0
2025-04-08,14868.534223454104,16855.69921875
2025-04-09,14951.397332417262,17051.900390625
2025-04-10,15055.827342441615,16805.5
2025-04-11,15029.388755168533,16833.80078125
2025-04-14,14966.646727047537,16788.0
2025-04-15,14869.431639743052,16780.0
2025-04-16,14818.729603204789,16813.5
2025-04-17,14735.878358385673,16794.599609375
2025-04-21,14736.382342315983,16794.599609375
2025-04-22,14681.273535641938,16814.900390625
2025-04-23,14636.2326225111,16858.099609375
2025-04-24,14592.398629822199,16846.0
2025-04-25,14540.306315002847,16778.5
2025-04-28,14509.421495011942,16823.0
2025-04-29,14465.921684913077,16795.0
2025-04-30,14420.263060607629,16711.900390625
2025-05-01,14398.23074499086,16545.900390625
2025-05-02,14388.316946470859,16606.0
2025-05-05,14350.149740202727,16460.0
2025-05-06,14326.195747804933,16421.5
2025-05-07,14282.45452471316,16432.0
2025-05-08,14269.431202823558,16492.599609375
2025-05-09,14256.853812064985,16538.30078125
2025-05-12,14309.598102660993,16543.0
2025-05-13,14344.237378047697,16688.80078125
2025-05-14,14311.697323978544,16599.400390625
2025-05-15,14347.226213485292,16558.19921875
2025-05-16,14330.898199488895,16511.80078125
2025-05-19,14320.433104851054,16487.0
2025-05-20,14332.057008668717,16428.0
2025-05-21,14295.97425637851,16403.0
2025-05-22,14301.443564958574,16347.599609375
2025-05-23,14270.432776895906,16356.900390625
2025-05-26,14257.653975456016,16211.0
2025-05-27,14298.96904563471,16243.5
2025-05-28,14283.599312249602,16279.0
2025-05-29,14280.390486406717,16286.0
2025-05-30,14275.991710932178,16293.0
2025-06-02,14301.62347627752,16322.0
2025-06-03,14289.501943167144,16288.5
2025-06-04,14294.766647521496,16332.400390625
2025-06-05,14299.557602367271,16291.5
2025-06-06,14317.426071500233,16246.400390625
2025-06-09,14327.284977508958,16309.0
2025-06-10,14317.849332577158,16278.7998046875
2025-06-11,14344.559752554942,16247.7998046875
2025-06-12,14331.7491129869,15778.0
2025-06-13,14366.226966846505,16164.5
2025-06-16,14369.55251677892,16282.599609375
2025-06-17,14403.87384698767,15801.0
2025-06-18,14433.839496339348,16275.0
2025-06-19,14447.33816984607,15598.5
2025-06-20,14475.74130032133,16390.0
2025-06-23,14503.299790235982,16431.0
2025-06-24,14525.740573446448,16370.0
2025-06-25,14580.39284832607,16290.0
2025-06-26,14608.816246977603,16290.0
2025-06-27,14641.778042205766,16222.7998046875
2025-06-30,14651.841818728797,16229.0
2025-07-01,14677.661409983151,16230.0
2025-07-02,14716.041416575825,16236.400390625
2025-07-03,14716.140529470906,16235.0
2025-07-04,14736.552553222267,16203.7001953125
2025-07-07,14741.859638850448,16178.0
2025-07-08,14767.671539601122,16318.900390625
2025-07-09,14796.21178104384,16261.0
2025-07-10,14828.558862330468,16235.0
2025-07-11,14830.861506893076,16209.099609375
2025-07-14,14807.082832252843,16222.0
